,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.02, 0.04216370213557839)","(0.84, 0.0966091783079296)","(0.22, 0.12952906151816965)","(0.325, 0.07905694150420947)","(17.156677522393874, 1.3484624728671746)","(10.596014273702167, 11.898693227861127)"
1,2,"(0.44, 0.3204163957519444)","(0.93, 0.09486832980505136)","(0.425, 0.15500896031448563)","(0.5549999999999999, 0.09486832980505139)","(20.976816023024732, 1.1255425625977435)","(10.491866635880433, 11.671768977529963)"
2,3,"(0.48, 0.34896672875473067)","(0.95, 0.08498365855987973)","(0.605, 0.10124228365658292)","(0.66, 0.09516068282413466)","(25.04626934856642, 1.3396756195696171)","(11.247586991870776, 12.26355348595939)"
3,4,"(0.6, 0.4)","(0.96, 0.05163977794943221)","(0.735, 0.09442810316143531)","(0.7575000000000001, 0.11368206151856639)","(29.125754726328886, 1.8127486745999846)","(10.143404644099064, 12.204540121502394)"
4,5,"(0.53, 0.4083843505544474)","(0.94, 0.107496769977314)","(0.71, 0.21705094128132943)","(0.7225, 0.1963026291780684)","(33.179419054766186, 2.8682111157160666)","(10.47980282434728, 11.896304891302357)"
