,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.01, 0.0316227766016838)","(0.66, 0.15776212754932312)","(0.085, 0.06687467549246293)","(0.21, 0.05797509043642029)","(0.048363501112908124, 0.0047562562868134805)","(8.546161913475952, 9.506597797432516)"
1,2,"(0.27, 0.2750757471437034)","(0.63, 0.1636391694484477)","(0.225, 0.1034139470499238)","(0.3375, 0.07095577652469334)","(0.045464790589176116, 0.002987236469002251)","(5.793004590133205, 6.927747710661245)"
2,3,"(0.26, 0.2796823595120404)","(0.72, 0.11352924243950938)","(0.35, 0.13944333775567927)","(0.42, 0.10260495981080923)","(0.06678870606701821, 0.00704595107477863)","(6.708600212121382, 6.941823798870331)"
3,4,"(0.27999999999999997, 0.25298221281347033)","(0.71, 0.1523883926754995)","(0.335, 0.12703892666773003)","(0.41500000000000004, 0.06687467549246294)","(0.06767814089544118, 0.005627173704501148)","(6.671846758993342, 9.418750640090687)"
4,5,"(0.18, 0.17511900715418263)","(0.74, 0.16465452046971293)","(0.355, 0.13834337312964756)","(0.4075, 0.08583737854545394)","(0.0717535219853744, 0.002466784727873746)","(5.7458557049743835, 7.079844847461063)"
