,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.92, 0.06324555320336757)","(0.155, 0.09559753599799992)","(0.3075, 0.056580817322559845)","(0.26423942612018436, 0.047975614118967266)","(4.86527910779696, 5.919673851404449)"
1,2,"(0.14, 0.2170509412813294)","(0.96, 0.08432740427115676)","(0.33, 0.12064640713902572)","(0.44, 0.07655789385237234)","(0.4750072055961937, 0.05793130114954861)","(4.737481508520432, 5.859935263106418)"
2,3,"(0.2, 0.21081851067789195)","(1.0, 0.0)","(0.46, 0.14102797200870787)","(0.53, 0.09559753599799992)","(0.6602755095344037, 0.10743223934224466)","(4.66483766050078, 5.878672132289871)"
3,4,"(0.39, 0.35730472522297635)","(0.98, 0.06324555320336757)","(0.545, 0.10394977419675117)","(0.615, 0.09803627446568497)","(0.8999371123500168, 0.12251312775527885)","(4.721931538102217, 5.865184744379049)"
4,5,"(0.36, 0.30258148581093913)","(1.0, 0.0)","(0.605, 0.13834337312964756)","(0.6425, 0.10932240799071748)","(1.1168713377788664, 0.1353796295052754)","(4.696916769933887, 5.858427722510581)"
