,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.04, 0.08432740427115679)","(0.71, 0.15951314818673867)","(0.11, 0.0699205898780101)","(0.2425, 0.07173446405552447)","(29.222160954237914, 0.1906026731745371)","(4.810586646222509, 5.923100456728644)"
1,2,"(0.34, 0.3438345855527367)","(0.7, 0.1885618083164127)","(0.215, 0.1248332220738267)","(0.3675, 0.11245369417379464)","(29.276732504158282, 0.18798296859459965)","(4.70296119384002, 5.871161406872736)"
2,3,"(0.43, 0.37431418769679453)","(0.74, 0.14298407059684812)","(0.375, 0.181429508808977)","(0.48, 0.14181364924121764)","(29.762058243900537, 0.1288438226526197)","(4.640580622269772, 5.830555810032926)"
3,4,"(0.45, 0.33082388735465346)","(0.77, 0.17029386365926402)","(0.325, 0.13994046353122222)","(0.4675, 0.1264087286015751)","(29.720342035056092, 0.228090387257246)","(4.643939595785923, 5.811324794877399)"
4,5,"(0.35, 0.29907264074877266)","(0.74, 0.15055453054181622)","(0.33999999999999997, 0.19407902170679514)","(0.4425, 0.12474974949874648)","(29.526004805322735, 0.2051932082552609)","(4.682325709774159, 5.816760914785405)"
