,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.06, 0.09660917830792959)","(0.83, 0.10593499054713805)","(0.19, 0.11498792207106892)","(0.3175, 0.07269609495854795)","(0.26423942612018436, 0.047975614118967266)","(4.86527910779696, 5.919673851404449)"
1,2,"(0.3, 0.2538591035287969)","(0.96, 0.05163977794943221)","(0.41500000000000004, 0.16338434577536629)","(0.5225, 0.10570530313617721)","(0.4750072055961937, 0.05793130114954861)","(4.737481508520432, 5.859935263106418)"
2,3,"(0.38, 0.2250925735484551)","(0.95, 0.08498365855987973)","(0.505, 0.11654755824698058)","(0.585, 0.08514693182963202)","(0.6602755095344037, 0.10743223934224466)","(4.66483766050078, 5.878672132289871)"
3,4,"(0.58, 0.34253953543107013)","(0.96, 0.06992058987801009)","(0.63, 0.10593499054713801)","(0.7, 0.12190615698606494)","(0.8999371123500168, 0.12251312775527885)","(4.721931538102217, 5.865184744379049)"
4,5,"(0.58, 0.3489667287547307)","(0.97, 0.04830458915396478)","(0.675, 0.20581815058714115)","(0.725, 0.1615893285805443)","(1.1168713377788664, 0.1353796295052754)","(4.696916769933887, 5.858427722510581)"
