,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.87, 0.09486832980505137)","(0.15, 0.07817359599705716)","(0.2925, 0.05407042732502779)","(13.39965029596351, 0.3191304953684137)","(4.796527263335884, 5.937868840158953)"
1,2,"(0.13, 0.18287822299126938)","(0.87, 0.10593499054713802)","(0.27, 0.10327955589886445)","(0.385, 0.05552777082985894)","(13.698839577916079, 0.1990048055207618)","(4.709004535735585, 5.8776499237159925)"
2,3,"(0.13, 0.15670212364724212)","(0.95, 0.07071067811865474)","(0.37, 0.17352553446427157)","(0.455, 0.09846036991827953)","(14.034316037991085, 0.28070961112533643)","(4.75770048534032, 5.8342839439920695)"
3,4,"(0.32, 0.3011090610836324)","(0.98, 0.04216370213557838)","(0.485, 0.15101508386765725)","(0.5675, 0.12021392967908873)","(14.16255472516641, 0.25770775240218247)","(4.788815151900053, 5.9775471381276235)"
4,5,"(0.27, 0.2496664441476534)","(0.9400000000000001, 0.06992058987801009)","(0.56, 0.17288403306519917)","(0.5825, 0.11121175996968824)","(14.312015635380522, 0.4674169476397007)","(4.711440897546709, 5.872651547014082)"
