,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9, 0.10540925533894596)","(0.185, 0.10814085465005556)","(0.3175, 0.06977145229644827)","(17.156677522393874, 1.3484624728671746)","(10.596014273702167, 11.898693227861127)"
1,2,"(0.39, 0.3414023367751831)","(0.95, 0.07071067811865474)","(0.375, 0.0978945010372561)","(0.5225, 0.08775755744600511)","(20.976816023024732, 1.1255425625977435)","(10.491866635880433, 11.671768977529963)"
2,3,"(0.31, 0.31073389830457115)","(0.97, 0.04830458915396478)","(0.53, 0.09775252199076788)","(0.585, 0.10082988974836114)","(25.04626934856642, 1.3396756195696171)","(11.247586991870776, 12.26355348595939)"
3,4,"(0.48, 0.38528488738133043)","(0.99, 0.031622776601683784)","(0.6699999999999999, 0.08881941729649484)","(0.7025, 0.11453408032352448)","(29.125754726328886, 1.8127486745999846)","(10.143404644099064, 12.204540121502394)"
4,5,"(0.35, 0.3865804501581067)","(0.95, 0.12692955176439846)","(0.645, 0.24658782523789685)","(0.6475, 0.2015392159247315)","(33.179419054766186, 2.8682111157160666)","(10.47980282434728, 11.896304891302357)"
