,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.71, 0.15951314818673865)","(0.105, 0.07975657409336932)","(0.23, 0.05868938953886337)","(29.222160954237914, 0.1906026731745371)","(4.810586646222509, 5.923100456728644)"
1,2,"(0.33, 0.34334951418181575)","(0.71, 0.2024845673131659)","(0.23500000000000001, 0.16338434577536626)","(0.3775, 0.12934127982460458)","(29.276732504158282, 0.18798296859459965)","(4.70296119384002, 5.871161406872736)"
2,3,"(0.36, 0.3777124126457412)","(0.72, 0.16865480854231357)","(0.375, 0.17519830034690534)","(0.4575, 0.15002314636230119)","(29.762058243900537, 0.1288438226526197)","(4.640580622269772, 5.830555810032926)"
3,4,"(0.39, 0.37252889522529364)","(0.74, 0.16465452046971293)","(0.34500000000000003, 0.15536694915228558)","(0.455, 0.11105554165971789)","(29.720342035056092, 0.228090387257246)","(4.643939595785923, 5.811324794877399)"
4,5,"(0.31, 0.2726414006223804)","(0.71, 0.1370320319406298)","(0.305, 0.1786523626114882)","(0.40750000000000003, 0.11788058929837998)","(29.526004805322735, 0.2051932082552609)","(4.682325709774159, 5.816760914785405)"
