,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.25333333333333335, 0.2445598573141631)","(0.6733333333333333, 0.24043611170022652)","(0.2733333333333333, 0.12227992865708154)","(0.38, 0.26511453050656103)","(0.38, 0.14242792663559448)","(0.392, 0.12231107881136526)","(0.1389813253345589, 0.01434437034914897)","(16.117689775209875, 4.846020910380259)"
1,2,"(0.3666666666666667, 0.263673679998231)","(0.76, 0.18439088914585774)","(0.2866666666666667, 0.15976172734359603)","(0.58, 0.27307769694983985)","(0.48666666666666664, 0.18073922282301275)","(0.496, 0.14681377903414145)","(0.19757126367961367, 0.017248305725148627)","(14.55488289790228, 3.8516896748118823)"
2,3,"(0.43333333333333335, 0.2410295378065479)","(0.8333333333333334, 0.23196879921559238)","(0.32666666666666666, 0.1279880946844369)","(0.5133333333333333, 0.28250579429371675)","(0.54, 0.12983506020002017)","(0.5293333333333333, 0.12115318913712193)","(0.30204576045895615, 0.03278522872511484)","(15.754141945376372, 5.489255672061097)"
3,4,"(0.38666666666666666, 0.27740292167239505)","(0.8133333333333334, 0.17265434778633237)","(0.37333333333333335, 0.1709915063331955)","(0.5533333333333333, 0.2642149197330155)","(0.5933333333333333, 0.1533747356112131)","(0.544, 0.12263767773404713)","(0.48589829976360005, 0.07543791440153273)","(15.400042397497844, 4.497116108517625)"
4,5,"(0.3466666666666667, 0.2263583337058639)","(0.86, 0.15946338585572373)","(0.38666666666666666, 0.17674302033770733)","(0.5266666666666666, 0.32616093018777154)","(0.6266666666666667, 0.1486446705914413)","(0.5493333333333333, 0.13582902417938447)","(0.8544808856211603, 0.11286914791566859)","(13.038665608254572, 2.4571319400943974)"
