,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.07333333333333333, 0.08837151016885368)","(0.7933333333333333, 0.21201976547572388)","(0.060000000000000005, 0.0632455532033676)","(0.13999999999999999, 0.2292846016884443)","(0.2733333333333333, 0.15337473561121312)","(0.268, 0.07627019638851638)","(194.68624335803713, 23.298322578427268)"
1,2,"(0.19333333333333333, 0.1486446705914413)","(0.8533333333333334, 0.15976172734359603)","(0.1, 0.07559289460184544)","(0.47333333333333333, 0.22824381283013587)","(0.5333333333333333, 0.1588650220724979)","(0.43066666666666664, 0.054440880997734815)","(195.77037090283508, 22.48595156062741)"
2,3,"(0.26666666666666666, 0.12344267996967354)","(0.8466666666666667, 0.15055453054181622)","(0.06666666666666667, 0.08164965809277261)","(0.6533333333333333, 0.20998866182543785)","(0.5266666666666666, 0.14864467059144132)","(0.47200000000000003, 0.06405354902624166)","(196.07963550121835, 22.770254745205865)"
3,4,"(0.2733333333333333, 0.16242214252050852)","(0.8933333333333333, 0.1279880946844369)","(0.13333333333333333, 0.1397276262011544)","(0.52, 0.21778101714468007)","(0.5866666666666667, 0.17674302033770736)","(0.48133333333333334, 0.09241727317418741)","(195.46658752815176, 24.144135523243087)"
4,5,"(0.3466666666666667, 0.188477610139267)","(0.8933333333333333, 0.1334523278535216)","(0.2, 0.13093073414159542)","(0.6, 0.27774602993176545)","(0.5666666666666667, 0.1543033499620919)","(0.5213333333333333, 0.10514389233444849)","(176.78063217991343, 35.20552017275457)"
