,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.11333333333333334, 0.12459458063579461)","(0.74, 0.22614786566062733)","(0.05333333333333334, 0.06399404734221845)","(0.24, 0.20976176963403032)","(0.28, 0.16124515496597097)","(0.2853333333333333, 0.06988425805436818)","(18.950371372420342, 1.5135435526648664)"
1,2,"(0.32666666666666666, 0.1667618775665584)","(0.8733333333333333, 0.1486446705914413)","(0.060000000000000005, 0.07367883976130073)","(0.7533333333333333, 0.19591057240729093)","(0.48, 0.15675276256394516)","(0.49866666666666665, 0.09485829029713343)","(28.69525274951011, 1.47133278442797)"
2,3,"(0.46, 0.232379000772445)","(0.88, 0.1424279266355945)","(0.12666666666666668, 0.07037315505489969)","(0.96, 0.09102589898327995)","(0.5533333333333333, 0.19223002094465097)","(0.596, 0.0797137736798711)","(37.86387931425124, 2.0712420745716136)"
3,4,"(0.6133333333333333, 0.21668498091095506)","(0.92, 0.10823255385643321)","(0.14666666666666667, 0.0990430401872025)","(0.96, 0.0736788397613007)","(0.66, 0.14040757000349274)","(0.66, 0.07091242083423345)","(47.22011417147393, 2.236657469835308)"
4,5,"(0.6933333333333334, 0.25764501233470904)","(0.9533333333333334, 0.0915475416434127)","(0.15333333333333335, 0.12459458063579461)","(0.9066666666666666, 0.12227992865708155)","(0.7333333333333333, 0.1588650220724979)","(0.688, 0.0912766595106798)","(57.70146982877826, 2.7715405643181743)"
