,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.17333333333333334, 0.10327955589886445)","(0.7733333333333333, 0.19073791542572857)","(0.19333333333333333, 0.10327955589886445)","(0.31333333333333335, 0.14074631010979935)","(0.35333333333333333, 0.17674302033770736)","(0.36133333333333334, 0.07189940062005949)","(194.68624335803713, 23.298322578427268)"
1,2,"(0.34, 0.16388149028228555)","(0.8733333333333333, 0.1162919151265879)","(0.21333333333333335, 0.11872336794093274)","(0.5533333333333333, 0.18073922282301277)","(0.5599999999999999, 0.16818357317441643)","(0.508, 0.06360592964271715)","(195.77037090283508, 22.48595156062741)"
2,3,"(0.37333333333333335, 0.19073791542572854)","(0.9, 0.1)","(0.20666666666666667, 0.15337473561121312)","(0.74, 0.16818357317441646)","(0.58, 0.15675276256394516)","(0.56, 0.06546536707079773)","(196.07963550121835, 22.770254745205865)"
3,4,"(0.5, 0.11338934190276816)","(0.9066666666666666, 0.1162919151265879)","(0.25333333333333335, 0.0915475416434127)","(0.6666666666666666, 0.1588650220724979)","(0.6466666666666666, 0.1505545305418162)","(0.5946666666666667, 0.06988425805436817)","(195.46658752815176, 24.144135523243087)"
4,5,"(0.5733333333333334, 0.1667618775665584)","(0.88, 0.12649110640673517)","(0.24666666666666667, 0.11872336794093273)","(0.6133333333333333, 0.17674302033770736)","(0.6533333333333333, 0.13020130933435714)","(0.5933333333333334, 0.06399404734221843)","(176.78063217991343, 35.20552017275457)"
