,budget,high_margin,low_margin,high_degree,low_degree,other,total,time
0,1,"(0.22666666666666668, 0.17915143899851346)","(0.6466666666666666, 0.1505545305418162)","(0.15333333333333335, 0.09904304018720249)","(0.39999999999999997, 0.2390457218668787)","(0.35333333333333333, 0.1846489590960049)","(0.356, 0.0811348084539376)","(18.950371372420342, 1.5135435526648664)"
1,2,"(0.49333333333333335, 0.2433887738538802)","(0.8200000000000001, 0.101418510567422)","(0.24666666666666667, 0.14074631010979935)","(0.8733333333333333, 0.11629191512658792)","(0.5466666666666666, 0.17265434778633237)","(0.596, 0.09774602659078124)","(28.69525274951011, 1.47133278442797)"
2,3,"(0.6066666666666667, 0.2250925735484551)","(0.8866666666666667, 0.10600988273786194)","(0.2, 0.15583874449479593)","(0.9400000000000001, 0.09102589898327995)","(0.6, 0.21044171232366052)","(0.6466666666666667, 0.07659416862050705)","(37.86387931425124, 2.0712420745716136)"
3,4,"(0.7466666666666667, 0.22949219304078008)","(0.9066666666666667, 0.09611501047232547)","(0.29333333333333333, 0.13345232785352157)","(0.9733333333333334, 0.05936168397046636)","(0.7466666666666667, 0.09904304018720253)","(0.7333333333333333, 0.05839112783226413)","(47.22011417147393, 2.236657469835308)"
4,5,"(0.7866666666666666, 0.21668498091095506)","(0.96, 0.08280786712108251)","(0.26, 0.14040757000349274)","(0.96, 0.09102589898327995)","(0.78, 0.10823255385643323)","(0.7493333333333333, 0.06273147611237995)","(57.70146982877826, 2.7715405643181743)"
