budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.25333333333333335, 0.19223002094465097)","(0.0, 0.0)","(0.18, 0.18593393604027364)","(0.04, 0.06324555320336758)","(0.09466666666666666, 0.06738658902891866)","(88.36024006618342, 8.332509304706011)","(115.5596237017385, 114.96478135809569)"
2,"(0.0, 0.0)","(0.23333333333333334, 0.17994708216848745)","(0.0, 0.0)","(0.24666666666666667, 0.24746332099544618)","(0.04, 0.08280786712108251)","(0.10400000000000001, 0.07753340293982054)","(137.5110256113733, 20.83882842778492)","(115.31250491986673, 115.0654748464122)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.24666666666666667, 0.15522640914238173)","(0.0, 0.0)","(0.3466666666666667, 0.2559761893688738)","(0.04666666666666667, 0.07432233529572066)","(0.12933333333333333, 0.05993647430722759)","(155.21856765025296, 25.316678610929188)","(85.06365227443942, 87.740628258851)"
4,"(0.006666666666666667, 0.025819888974716113)","(0.22, 0.14735767952260145)","(0.0, 0.0)","(0.38, 0.2624064459138587)","(0.04, 0.07367883976130073)","(0.12933333333333333, 0.06134989424448524)","(195.96505390113842, 34.99633300991802)","(84.96695606855987, 87.7608690017032)"
5,"(0.006666666666666667, 0.025819888974716113)","(0.26666666666666666, 0.15886502207249786)","(0.0, 0.0)","(0.38666666666666666, 0.26956755492207635)","(0.05333333333333334, 0.0833809387832792)","(0.14266666666666666, 0.0679775873428322)","(237.8922778166365, 44.570007697816926)","(85.1892950052085, 88.18260852311653)"
