budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.08666666666666667, 0.10600988273786194)","(0.2866666666666667, 0.2325838302531758)","(0.09999999999999999, 0.20701966780270625)","(0.3666666666666667, 0.2663688813513714)","(0.16, 0.2384473586709294)","(0.2, 0.16300744943538184)","(0.39780218129356704, 0.19886423569283893)","(111.55108791159, 110.91861596622519)"
2,"(0.05333333333333334, 0.0833809387832792)","(0.4266666666666667, 0.17915143899851346)","(0.13333333333333333, 0.27945525240230873)","(0.4666666666666667, 0.33735667150587645)","(0.2533333333333333, 0.26690465570704314)","(0.26666666666666666, 0.17347979160478058)","(0.507027912287352, 0.23749577262621424)","(85.57219123858958, 87.95106461647998)"
3,"(0.07333333333333333, 0.07988086367179803)","(0.54, 0.18047556225547148)","(0.18, 0.30519314727375046)","(0.49333333333333335, 0.35145954180219596)","(0.26, 0.2667261838343906)","(0.30933333333333335, 0.19710282547321287)","(0.7528523304499686, 0.24807964104785854)","(85.30435961874512, 88.17343007901839)"
4,"(0.08, 0.10141851056742199)","(0.5466666666666666, 0.18073922282301277)","(0.2, 0.3380617018914066)","(0.56, 0.3180296482135858)","(0.29333333333333333, 0.27377432485969344)","(0.336, 0.17875761722031794)","(1.194107554309691, 0.3799983891436108)","(84.25731777977198, 87.15833853434948)"
5,"(0.06666666666666667, 0.08164965809277261)","(0.5866666666666667, 0.19223002094465097)","(0.19333333333333333, 0.3150207854064478)","(0.64, 0.28485585327118895)","(0.32, 0.27825989906663057)","(0.36133333333333334, 0.17377599154686255)","(1.554768617094184, 0.36669529634210324)","(84.38172195063284, 87.72395262188451)"
