budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.48, 0.2569046515733026)","(0.18666666666666668, 0.3563037762252611)","(0.5133333333333333, 0.27996598432836867)","(0.36666666666666664, 0.33094381626464864)","(0.31066666666666665, 0.2101518725203502)","(1.1594306161239123, 0.3104628432303109)","(112.92796979259388, 112.42883744762914)"
2,"(0.02666666666666667, 0.04577377082170635)","(0.4866666666666667, 0.2263583337058639)","(0.24000000000000002, 0.33551665915633544)","(0.5666666666666667, 0.22572634084745394)","(0.35333333333333333, 0.2642149197330155)","(0.33466666666666667, 0.16535099752028223)","(3.239027188004305, 3.4738759055297264)","(113.38210334405304, 113.04176755522438)"
3,"(0.04, 0.07367883976130073)","(0.54, 0.28735244660769566)","(0.21333333333333335, 0.32921262488086994)","(0.6466666666666667, 0.21995670569671746)","(0.37333333333333335, 0.29632671801497046)","(0.3626666666666667, 0.1879006829861634)","(1.510325293064428, 0.27338956522679336)","(84.27624724255098, 85.78812995864412)"
4,"(0.04, 0.07367883976130073)","(0.54, 0.3268901082277389)","(0.21333333333333332, 0.31592645316516915)","(0.6533333333333333, 0.19952324127660873)","(0.38666666666666666, 0.2948768911806772)","(0.36666666666666664, 0.18998746825840407)","(1.9250661538913847, 0.45859004241766366)","(83.34396495410861, 86.21867488939411)"
5,"(0.04, 0.07367883976130073)","(0.54, 0.31121880222303866)","(0.20666666666666667, 0.28401877872187725)","(0.6933333333333334, 0.19073791542572857)","(0.4, 0.3273268353539886)","(0.376, 0.1914157778240864)","(3.4474417209470025, 0.4915818632330687)","(89.27881864178926, 91.41238781275088)"
