budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.006666666666666667, 0.025819888974716113)","(0.52, 0.2455314934702151)","(0.25333333333333335, 0.3925496632214045)","(0.52, 0.290811671999988)","(0.41333333333333333, 0.36813558578845584)","(0.3426666666666667, 0.22676188476230386)","(1.1594306161239123, 0.3104628432303109)","(112.92796979259388, 112.42883744762914)"
2,"(0.03333333333333333, 0.048795003647426664)","(0.4866666666666667, 0.21668498091095503)","(0.25333333333333335, 0.3622679881497884)","(0.5933333333333333, 0.198086080374405)","(0.35333333333333333, 0.2642149197330155)","(0.34400000000000003, 0.1666819040653698)","(3.239027188004305, 3.4738759055297264)","(113.38210334405304, 113.04176755522438)"
3,"(0.060000000000000005, 0.09856107606091623)","(0.5466666666666666, 0.2695675549220764)","(0.25333333333333335, 0.33137520095734957)","(0.6266666666666667, 0.19808608037440503)","(0.38, 0.2704493615131253)","(0.37333333333333335, 0.16259795582385173)","(1.510325293064428, 0.27338956522679336)","(84.27624724255098, 85.78812995864412)"
4,"(0.060000000000000005, 0.08280786712108251)","(0.5533333333333333, 0.3090692633113321)","(0.3, 0.3484660262185848)","(0.6733333333333333, 0.18695555876298772)","(0.4533333333333333, 0.28502297317601477)","(0.40800000000000003, 0.18804254837669054)","(1.9250661538913847, 0.45859004241766366)","(83.34396495410861, 86.21867488939411)"
5,"(0.04666666666666667, 0.07432233529572066)","(0.52, 0.30983866769659335)","(0.20666666666666667, 0.25485756993344527)","(0.6733333333333333, 0.15796322658258458)","(0.44, 0.31121880222303866)","(0.37733333333333335, 0.17433410725495158)","(3.4474417209470025, 0.4915818632330687)","(89.27881864178926, 91.41238781275088)"
