,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8733333333333333, 0.1279880946844369)","(0.05333333333333334, 0.07432233529572066)","(0.04, 0.07367883976130073)","(0.2733333333333333, 0.08837151016885368)","(0.248, 0.04126568965687042)","(0.34122900719909616, 0.027744790775915604)","(1.0192178677845125, 0.4988612931257084)"
1,2,"(0.0, 0.0)","(0.9400000000000001, 0.08280786712108248)","(0.09333333333333334, 0.08837151016885368)","(0.17333333333333334, 0.22824381283013587)","(0.43333333333333335, 0.10465362369445672)","(0.328, 0.0716339903357936)","(0.6294876295607537, 0.01433792731359529)","(0.9215254887084787, 0.3328831072857793)"
2,3,"(0.0, 0.0)","(0.9466666666666667, 0.07432233529572063)","(0.08666666666666667, 0.0915475416434127)","(0.3066666666666667, 0.28401877872187725)","(0.5733333333333334, 0.11629191512658787)","(0.38266666666666665, 0.08241590230277743)","(0.9078984649308647, 0.02974302399285499)","(0.8969224352079134, 0.34403025616418986)"
3,4,"(0.0, 0.0)","(0.9666666666666667, 0.06172133998483675)","(0.11333333333333334, 0.0833809387832792)","(0.5333333333333333, 0.2794552524023088)","(0.66, 0.12983506020002017)","(0.45466666666666666, 0.07651952754191636)","(1.1614046215234946, 0.07624652538425292)","(0.9283848064641158, 0.3588741276576613)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.96, 0.05070925528371099)","(0.12666666666666668, 0.1162919151265879)","(0.8066666666666666, 0.21201976547572388)","(0.6799999999999999, 0.12071217242444347)","(0.5173333333333333, 0.059457868236576526)","(1.4875807213286558, 0.08456850807542703)","(0.9487457462276022, 0.35545426352717446)"
