,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.78, 0.14735767952260148)","(0.03333333333333333, 0.048795003647426664)","(0.02666666666666667, 0.04577377082170635)","(0.20666666666666667, 0.13345232785352157)","(0.20933333333333334, 0.049492664199089244)","(17.3804305264183, 0.32410471711169186)","(0.9619603571326782, 0.3624602015929482)"
1,2,"(0.0, 0.0)","(0.8266666666666667, 0.15337473561121312)","(0.05333333333333334, 0.051639777949432225)","(0.16, 0.20632844828435212)","(0.29333333333333333, 0.12798809468443686)","(0.26666666666666666, 0.0691444313083301)","(18.054313257321095, 0.27769347997444055)","(0.9143210499392201, 0.34082521879114863)"
2,3,"(0.0, 0.0)","(0.88, 0.101418510567422)","(0.05333333333333334, 0.06399404734221845)","(0.41333333333333333, 0.2587515815456612)","(0.44666666666666666, 0.16846647257229666)","(0.3586666666666667, 0.0812286602012814)","(18.37698209483642, 0.4351100115365099)","(0.9056469436734915, 0.33575792538198035)"
3,4,"(0.0, 0.0)","(0.8466666666666667, 0.0990430401872025)","(0.060000000000000005, 0.07367883976130073)","(0.4066666666666667, 0.25203930154602777)","(0.5333333333333333, 0.16761634196950517)","(0.36933333333333335, 0.07554248252914823)","(19.168192610524905, 0.5064994837651973)","(0.925209450473388, 0.3442131070918055)"
4,5,"(0.013333333333333334, 0.035186577527449844)","(0.8466666666666667, 0.11872336794093274)","(0.08, 0.06761234037828133)","(0.62, 0.2932575659723036)","(0.5466666666666666, 0.1846489590960049)","(0.42133333333333334, 0.08262364471909157)","(19.334540850723474, 0.8197794569271103)","(0.9191884479407842, 0.365917941523074)"
