,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8133333333333334, 0.17265434778633237)","(0.013333333333333334, 0.051639777949432225)","(0.07333333333333333, 0.1279880946844369)","(0.18666666666666668, 0.10600988273786194)","(0.21733333333333332, 0.0679775873428322)","(0.34122900719909616, 0.027744790775915604)","(1.0192178677845125, 0.4988612931257084)"
1,2,"(0.0, 0.0)","(0.9266666666666666, 0.079880863671798)","(0.02666666666666667, 0.05936168397046637)","(0.14666666666666667, 0.19591057240729093)","(0.3333333333333333, 0.08164965809277261)","(0.2866666666666667, 0.05839112783226413)","(0.6294876295607537, 0.01433792731359529)","(0.9215254887084787, 0.3328831072857793)"
2,3,"(0.0, 0.0)","(0.9533333333333334, 0.05163977794943221)","(0.02666666666666667, 0.05936168397046637)","(0.3066666666666667, 0.33266599866332397)","(0.4666666666666667, 0.13972762620115436)","(0.3506666666666667, 0.08413141647503172)","(0.9078984649308647, 0.02974302399285499)","(0.8969224352079134, 0.34403025616418986)"
3,4,"(0.0, 0.0)","(0.9666666666666667, 0.04879500364742665)","(0.02666666666666667, 0.05936168397046637)","(0.5266666666666667, 0.2865226659362887)","(0.56, 0.14040757000349274)","(0.416, 0.07018343312858304)","(1.1614046215234946, 0.07624652538425292)","(0.9283848064641158, 0.3588741276576613)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.04666666666666667, 0.0833809387832792)","(0.8333333333333334, 0.20930724738891343)","(0.6, 0.1690308509457033)","(0.49733333333333335, 0.047126981453859115)","(1.4875807213286558, 0.08456850807542703)","(0.9487457462276022, 0.35545426352717446)"
