,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7133333333333334, 0.21336309316235907)","(0.0, 0.0)","(0.02666666666666667, 0.04577377082170635)","(0.08666666666666667, 0.10600988273786194)","(0.16533333333333333, 0.04808722234004531)","(17.3804305264183, 0.32410471711169186)","(0.9619603571326782, 0.3624602015929482)"
1,2,"(0.0, 0.0)","(0.8200000000000001, 0.16987390281365428)","(0.02, 0.041403933560541256)","(0.10666666666666666, 0.16242214252050852)","(0.16, 0.09102589898327995)","(0.22133333333333333, 0.05730453318725774)","(18.054313257321095, 0.27769347997444055)","(0.9143210499392201, 0.34082521879114863)"
2,3,"(0.0, 0.0)","(0.8733333333333333, 0.14375905768565217)","(0.02666666666666667, 0.04577377082170635)","(0.3466666666666667, 0.24746332099544618)","(0.31333333333333335, 0.14074631010979935)","(0.312, 0.08444778606587962)","(18.37698209483642, 0.4351100115365099)","(0.9056469436734915, 0.33575792538198035)"
3,4,"(0.0, 0.0)","(0.8200000000000001, 0.1264911064067352)","(0.04, 0.050709255283711)","(0.36, 0.24142434484888695)","(0.41333333333333333, 0.14074631010979935)","(0.32666666666666666, 0.08739619693153265)","(19.168192610524905, 0.5064994837651973)","(0.925209450473388, 0.3442131070918055)"
4,5,"(0.0, 0.0)","(0.8466666666666667, 0.14074631010979938)","(0.05333333333333334, 0.051639777949432225)","(0.5266666666666667, 0.276371041140262)","(0.44, 0.15491933384829668)","(0.37333333333333335, 0.08094677851762201)","(19.334540850723474, 0.8197794569271103)","(0.9191884479407842, 0.365917941523074)"
