,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.62, 0.165615734242165)","(0.04, 0.050709255283711)","(0.026666666666666665, 0.07988086367179802)","(0.10666666666666667, 0.1279880946844369)","(0.15866666666666668, 0.04033195589934446)","(4395.619293938826, 288.8625234967924)","(94.48978009341906, 41.182886553110166)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.7066666666666667, 0.1869555587629877)","(0.060000000000000005, 0.0632455532033676)","(0.02, 0.056061191058138816)","(0.15333333333333335, 0.14074631010979938)","(0.18933333333333333, 0.03990464825532174)","(4121.495590212599, 292.7614798904561)","(94.31366348722949, 40.71865361999122)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.7066666666666667, 0.2463060426921489)","(0.03333333333333333, 0.06172133998483677)","(0.03333333333333333, 0.08997354108424374)","(0.26666666666666666, 0.1759328876372492)","(0.20933333333333334, 0.06584252497617399)","(3923.209837750811, 205.56850425677382)","(94.30294380784035, 40.73536163345961)"
3,4,"(0.013333333333333334, 0.051639777949432225)","(0.7066666666666667, 0.2374467358818655)","(0.04, 0.050709255283711)","(0.05333333333333334, 0.11254628677422755)","(0.28, 0.15212776585113297)","(0.21866666666666668, 0.05878127333801213)","(3861.4426744318876, 191.340767769388)","(94.39158324633415, 41.00050535794926)"
4,5,"(0.013333333333333334, 0.051639777949432225)","(0.7933333333333333, 0.2016597794967223)","(0.05333333333333334, 0.06399404734221845)","(0.04666666666666667, 0.11254628677422755)","(0.28, 0.18973665961010275)","(0.23733333333333334, 0.055993196865673736)","(3734.534065794324, 94.6320510394856)","(94.33841054765507, 40.90097990424507)"
