,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.8133333333333334, 0.2503331114069145)","(0.0, 0.0)","(0.006666666666666667, 0.025819888974716113)","(0.09333333333333334, 0.08837151016885368)","(0.18266666666666667, 0.05338093114140863)","(17.633487474483747, 0.19873404924223523)","(93.90392566658556, 40.9293137566059)"
1,2,"(0.0, 0.0)","(0.86, 0.12983506020002017)","(0.006666666666666667, 0.025819888974716113)","(0.07333333333333333, 0.13345232785352157)","(0.15333333333333335, 0.09154754164341268)","(0.21866666666666668, 0.035830287799702695)","(17.920379588007926, 0.43142004806189976)","(93.7193190385898, 40.455432303783795)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(0.88, 0.12649110640673517)","(0.02, 0.056061191058138816)","(0.1, 0.1851640199545103)","(0.20666666666666667, 0.07988086367179802)","(0.24266666666666667, 0.04589843860815602)","(18.49840700092415, 0.6561037364846685)","(93.64532922444245, 40.41888412996128)"
3,4,"(0.006666666666666667, 0.025819888974716113)","(0.8933333333333333, 0.12227992865708155)","(0.006666666666666667, 0.025819888974716113)","(0.16, 0.2873524466076956)","(0.25333333333333335, 0.11254628677422755)","(0.264, 0.05302290610131222)","(22.75268857354919, 4.711833998580253)","(94.04263569358736, 40.472519248625574)"
4,5,"(0.02, 0.07745966692414834)","(0.92, 0.10141851056742199)","(0.02, 0.056061191058138816)","(0.21333333333333335, 0.34198301266639103)","(0.32, 0.13201731488169052)","(0.2986666666666667, 0.0753910440557068)","(19.66730501782149, 0.7730315865726283)","(93.7803377903377, 40.5703051953313)"
