,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.051639777949432225)","(0.5866666666666667, 0.16417180315870614)","(0.11, 0.07837638128197259)","(0.20500000000000002, 0.05763183643984089)","(35.030084503791294, 0.283508562294513)","(5.709501982466706, 1.333871624616317)"
1,2,"(0.04, 0.08280786712108251)","(0.68, 0.1820517979665599)","(0.18666666666666668, 0.12459458063579461)","(0.2733333333333333, 0.09749847373652769)","(34.79736917207095, 0.06778350239735781)","(5.758499368532406, 1.2655484821033574)"
2,3,"(0.02, 0.041403933560541256)","(0.6666666666666666, 0.15430334996209194)","(0.19333333333333333, 0.09611501047232549)","(0.2683333333333333, 0.06300982538650694)","(34.795822485676034, 0.13113328778876301)","(5.666927893133834, 1.4873880451509267)"
3,4,"(0.02666666666666667, 0.04577377082170635)","(0.7, 0.17728105208558367)","(0.22333333333333333, 0.08837151016885368)","(0.29333333333333333, 0.08208590157935305)","(34.7859672027155, 0.17537347524199792)","(5.5838383095416555, 1.40610599180993)"
4,5,"(0.02, 0.041403933560541256)","(0.7666666666666666, 0.13451854182690987)","(0.19, 0.09486832980505137)","(0.2916666666666667, 0.07298890979033015)","(34.63003728239758, 0.11720267396674322)","(5.635382791930654, 1.50386070698379)"
