,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.2, 0.15118578920369088)","(0.8333333333333334, 0.10465362369445673)","(0.16666666666666666, 0.08796644381862459)","(0.3416666666666667, 0.060993754559283325)","(13.435820632739341, 0.31452188162802913)","(5.905679650064363, 1.5925210236435794)"
1,2,"(0.16, 0.16818357317441643)","(0.9, 0.11338934190276817)","(0.31, 0.09856107606091623)","(0.42, 0.06138287336755378)","(13.572577400146596, 0.33803566548476477)","(5.872900190331468, 1.5098278827455303)"
2,3,"(0.23333333333333334, 0.1759328876372492)","(0.92, 0.08618916073713347)","(0.37666666666666665, 0.1347837774610382)","(0.4766666666666667, 0.08735532256796022)","(14.037813019136472, 0.24538598000668924)","(5.765118954399562, 1.3770788997345127)"
3,4,"(0.32, 0.1820517979665599)","(0.9466666666666667, 0.06399404734221843)","(0.4033333333333333, 0.13688716242984672)","(0.5183333333333333, 0.07527726527090811)","(14.281032006875224, 0.6473046642763151)","(5.991585142066469, 1.669994539197791)"
4,5,"(0.33999999999999997, 0.14540583599999396)","(0.92, 0.10823255385643321)","(0.5266666666666666, 0.1162919151265879)","(0.5783333333333334, 0.09105858919765156)","(14.73831694080145, 0.5538101980649999)","(6.150773592134161, 1.6434106728291282)"
