,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.23333333333333334, 0.1543033499620919)","(0.7733333333333333, 0.10327955589886448)","(0.26666666666666666, 0.09759000729485333)","(0.385, 0.05732115042211109)","(13.435820632739341, 0.31452188162802913)","(5.905679650064363, 1.5925210236435794)"
1,2,"(0.28, 0.161245154965971)","(0.8533333333333334, 0.11872336794093274)","(0.4033333333333333, 0.13425278218275224)","(0.485, 0.08172252705693474)","(13.572577400146596, 0.33803566548476477)","(5.872900190331468, 1.5098278827455303)"
2,3,"(0.43333333333333335, 0.21930626551751342)","(0.92, 0.07745966692414832)","(0.5033333333333333, 0.18657310580446423)","(0.59, 0.12670268911341792)","(14.037813019136472, 0.24538598000668924)","(5.765118954399562, 1.3770788997345127)"
3,4,"(0.5266666666666667, 0.21865389045137937)","(0.9333333333333333, 0.08997354108424373)","(0.5366666666666666, 0.1563725709719609)","(0.6333333333333333, 0.1059256253001987)","(14.281032006875224, 0.6473046642763151)","(5.991585142066469, 1.669994539197791)"
4,5,"(0.6266666666666667, 0.22189658681037713)","(0.9, 0.07559289460184543)","(0.7033333333333334, 0.11254628677422755)","(0.7333333333333333, 0.08433916787646913)","(14.73831694080145, 0.5538101980649999)","(6.150773592134161, 1.6434106728291282)"
