,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.08, 0.11464230084422217)","(0.8866666666666667, 0.09154754164341268)","(0.3233333333333333, 0.1208107532268469)","(0.4033333333333333, 0.0737192227951693)","(134.87679896626506, 10.258294625007416)","(5.453292216399374, 1.2870458826768647)"
1,2,"(0.22, 0.161245154965971)","(0.9333333333333333, 0.07237468644557457)","(0.46, 0.09296696802013682)","(0.5183333333333333, 0.06712639109137614)","(135.89438838141697, 6.940087840471984)","(6.007946226528535, 1.6768118974605122)"
2,3,"(0.3666666666666667, 0.198805959477601)","(0.98, 0.04140393356054124)","(0.5966666666666667, 0.15522640914238173)","(0.635, 0.0854609351023696)","(136.89310505047325, 4.616103751934941)","(5.422622704597113, 1.2289859961076202)"
3,4,"(0.4, 0.18126539343499315)","(0.9533333333333334, 0.0990430401872025)","(0.6166666666666667, 0.13844373104863458)","(0.6466666666666666, 0.08284380023933739)","(137.0472471052218, 3.8176302397421122)","(5.685929508202632, 1.1963448104328234)"
4,5,"(0.36666666666666664, 0.2193062655175134)","(0.9866666666666667, 0.03518657752744983)","(0.6633333333333333, 0.1505545305418162)","(0.67, 0.10864424250079444)","(199.53127094542143, 272.85555738178374)","(5.912925113002227, 1.6451233228155466)"
