,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.6666666666666666, 0.13451854182690987)","(0.14, 0.0828078671210825)","(0.23666666666666666, 0.05249716545635946)","(35.030084503791294, 0.283508562294513)","(5.709501982466706, 1.333871624616317)"
1,2,"(0.05333333333333334, 0.0833809387832792)","(0.6666666666666666, 0.17182493859684492)","(0.18, 0.12789504625724507)","(0.27, 0.10488088481701516)","(34.79736917207095, 0.06778350239735781)","(5.758499368532406, 1.2655484821033574)"
2,3,"(0.05333333333333334, 0.0833809387832792)","(0.6866666666666666, 0.15976172734359606)","(0.19666666666666666, 0.09154754164341268)","(0.2833333333333333, 0.08327378825010791)","(34.795822485676034, 0.13113328778876301)","(5.666927893133834, 1.4873880451509267)"
3,4,"(0.04666666666666667, 0.06399404734221845)","(0.74, 0.17237832147426693)","(0.22999999999999998, 0.09599107101332766)","(0.31166666666666665, 0.07954483611386066)","(34.7859672027155, 0.17537347524199792)","(5.5838383095416555, 1.40610599180993)"
4,5,"(0.04666666666666667, 0.1302013093343571)","(0.7266666666666667, 0.19073791542572857)","(0.21333333333333335, 0.08957571949925673)","(0.3, 0.09112393444409338)","(34.63003728239758, 0.11720267396674322)","(5.635382791930654, 1.50386070698379)"
