,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.1, 0.12472191289246473)","(0.66, 0.24129281427805144)","(0.29, 0.11005049346146119)","(0.335, 0.09143911149563468)","(14.071379211964086, 1.7560966662550659)","(7.76105651431717, 1.6031841332628565)"
1,2,"(0.3, 0.14907119849998596)","(0.81, 0.16633299933166198)","(0.375, 0.1438556375136006)","(0.46499999999999997, 0.09442810316143528)","(20.250936062447728, 0.992738037375399)","(7.574655761616304, 1.2280305286718352)"
2,3,"(0.42, 0.22010098692292238)","(0.84, 0.1577621275493231)","(0.585, 0.10814085465005556)","(0.6075, 0.10072652745594546)","(25.679530043387786, 1.2906894018150636)","(8.392307273019105, 2.295475632439966)"
3,4,"(0.61, 0.3281259920619924)","(0.88, 0.18737959096740261)","(0.615, 0.12030054955079057)","(0.6799999999999999, 0.14944341180973264)","(32.38061377666891, 2.704504014016707)","(8.582869257032872, 2.1631862549048684)"
4,5,"(0.67, 0.2496664441476534)","(0.92, 0.12292725943057185)","(0.655, 0.11167910378500635)","(0.725, 0.09646530752325187)","(38.25062909368425, 1.951656818888751)","(7.5734827731736, 2.089363215466902)"
