,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.030000000000000002, 0.048304589153964794)","(0.8200000000000001, 0.14757295747452437)","(0.295, 0.11890705987824647)","(0.36, 0.07378647873726218)","(93.5272703051567, 6.859521934048087)","(7.7971301314421, 2.214972678095351)"
1,2,"(0.2, 0.14907119849998599)","(0.8, 0.15634719199411434)","(0.375, 0.09204467514322717)","(0.4375, 0.08014743359029727)","(92.34223685911857, 8.634723377843143)","(8.157462814263999, 1.9137075433189326)"
2,3,"(0.25, 0.17795130420052185)","(0.85, 0.16499158227686112)","(0.495, 0.1363207003111902)","(0.5225, 0.0660912668629945)","(92.206787977973, 8.438947680920899)","(7.01121810907498, 1.9923087709476428)"
3,4,"(0.21, 0.14491376746189438)","(0.91, 0.09944289260117532)","(0.49, 0.14102797200870787)","(0.525, 0.07817359599705714)","(91.64045651787892, 3.932735339270881)","(8.19827448776923, 2.862540086925902)"
4,5,"(0.21000000000000002, 0.11972189997378647)","(0.9, 0.12472191289246473)","(0.5, 0.12692955176439846)","(0.5275, 0.09010025280517008)","(88.273313966766, 5.811871804401843)","(7.837435103021562, 2.3500068209371663)"
