,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.23, 0.1946506842754191)","(0.74, 0.14298407059684812)","(0.41500000000000004, 0.07090682462060884)","(0.45, 0.07993052538854534)","(13.302800194732844, 0.2850690548856417)","(7.906045774067752, 1.9539350955177048)"
1,2,"(0.5, 0.23094010767585033)","(0.81, 0.1370320319406298)","(0.465, 0.13550317749451898)","(0.56, 0.11316163464511972)","(13.580771878687665, 0.2331860373725212)","(7.14211954374332, 1.8947346704318158)"
2,3,"(0.51, 0.25144029554194813)","(0.78, 0.14757295747452437)","(0.6, 0.12692955176439846)","(0.6225, 0.13199852692780747)","(13.954375770571641, 0.2261321203700482)","(8.048792907246389, 3.4408482793506727)"
3,4,"(0.66, 0.14298407059684812)","(0.89, 0.11005049346146119)","(0.72, 0.09775252199076788)","(0.7474999999999999, 0.07587453093393359)","(14.139624680555425, 0.39703851630157294)","(8.658156757615506, 2.3166782335831853)"
4,5,"(0.69, 0.32128215360057305)","(0.89, 0.1286683937707919)","(0.71, 0.14869805348796974)","(0.75, 0.15634719199411432)","(14.65591940653976, 0.39310036325781994)","(7.446927266917191, 3.194923787584535)"
