,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.26, 0.30623157540948936)","(0.42, 0.214993539954628)","(0.15, 0.06666666666666667)","(0.245, 0.11474609652039003)","(0.033496142760850486, 0.004635584933403534)","(7.6333984172903, 1.7985334215434803)"
1,2,"(0.39, 0.29230881691191674)","(0.48, 0.214993539954628)","(0.315, 0.11559027256266469)","(0.375, 0.109924216318941)","(0.0437709697522223, 0.010455151512560738)","(7.971703868289478, 1.7575331183631966)"
2,3,"(0.38, 0.214993539954628)","(0.65, 0.20682789409984761)","(0.335, 0.11559027256266469)","(0.425, 0.10736748938937604)","(0.056012187409214674, 0.01054235452268396)","(7.7806836071657015, 1.434802458286641)"
3,4,"(0.21000000000000002, 0.27668674625929507)","(0.58, 0.22997584414213787)","(0.375, 0.1296362432175337)","(0.385, 0.1214495780149112)","(0.06239330668468028, 0.007798738835393871)","(7.921588504291139, 2.098610797660444)"
4,5,"(0.16, 0.1577621275493231)","(0.72, 0.2250925735484551)","(0.45, 0.11785113019775793)","(0.445, 0.10260495981080923)","(0.07282488921191543, 0.009822679886880537)","(7.396175517491065, 2.77546403106547)"
