,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.3, 0.28674417556808757)","(0.39, 0.13703203194062977)","(0.225, 0.11606990230986765)","(0.285, 0.0801040989379861)","(0.033496142760850486, 0.004635584933403534)","(7.6333984172903, 1.7985334215434803)"
1,2,"(0.41, 0.28848262031225075)","(0.57, 0.18287822299126938)","(0.33999999999999997, 0.09368979548370132)","(0.415, 0.1028753290800731)","(0.0437709697522223, 0.010455151512560738)","(7.971703868289478, 1.7575331183631966)"
2,3,"(0.39, 0.2469817807045694)","(0.65, 0.20682789409984761)","(0.385, 0.12030054955079061)","(0.4525, 0.1386692708088806)","(0.056012187409214674, 0.01054235452268396)","(7.7806836071657015, 1.434802458286641)"
3,4,"(0.29, 0.28067379246694507)","(0.55, 0.2173067468400883)","(0.465, 0.13343745934165396)","(0.4425, 0.1307297891751447)","(0.06239330668468028, 0.007798738835393871)","(7.921588504291139, 2.098610797660444)"
4,5,"(0.33, 0.21628170930011112)","(0.72, 0.22997584414213787)","(0.515, 0.11559027256266469)","(0.52, 0.0779957263786506)","(0.07282488921191543, 0.009822679886880537)","(7.396175517491065, 2.77546403106547)"
