,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.16, 0.14298407059684812)","(0.74, 0.11737877907772674)","(0.305, 0.09264628073124863)","(0.3775, 0.06061032181989394)","(13.302800194732844, 0.2850690548856417)","(7.906045774067752, 1.9539350955177048)"
1,2,"(0.34, 0.1505545305418162)","(0.75, 0.2273030282830976)","(0.385, 0.15643600040343086)","(0.46499999999999997, 0.10684880283216405)","(13.580771878687665, 0.2331860373725212)","(7.14211954374332, 1.8947346704318158)"
2,3,"(0.32, 0.20439612955674524)","(0.84, 0.1349897115421106)","(0.495, 0.10124228365658294)","(0.5375, 0.03952847075210473)","(13.954375770571641, 0.2261321203700482)","(8.048792907246389, 3.4408482793506727)"
3,4,"(0.44, 0.24129281427805144)","(0.83, 0.17029386365926402)","(0.57, 0.18885620632287062)","(0.6025, 0.1376640435585447)","(14.139624680555425, 0.39703851630157294)","(8.658156757615506, 2.3166782335831853)"
4,5,"(0.46, 0.21705094128132943)","(0.86, 0.11737877907772673)","(0.505, 0.10394977419675118)","(0.5825, 0.10141361951050865)","(14.65591940653976, 0.39310036325781994)","(7.446927266917191, 3.194923787584535)"
