,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.12, 0.12292725943057184)","(0.8, 0.16329931618554522)","(0.33, 0.10852547064066471)","(0.395, 0.09559753599799992)","(167.0382256930694, 21.071775439032105)","(7.147995978733524, 1.3373082948271808)"
1,2,"(0.15, 0.14337208778404376)","(0.86, 0.08432740427115679)","(0.49, 0.11498792207106893)","(0.4975, 0.08032053840014328)","(169.68982387711293, 20.78885681283161)","(7.480449444241822, 1.1620937506473992)"
2,3,"(0.26, 0.20110804171997806)","(0.9, 0.10540925533894598)","(0.5750000000000001, 0.14953632037438636)","(0.5775, 0.11392614566756248)","(176.05699520921334, 24.245427137271854)","(7.916935764346272, 1.4463165545568086)"
3,4,"(0.36, 0.17126976771553507)","(0.91, 0.0875595035770913)","(0.56, 0.1308094458023239)","(0.5975, 0.10438310846747828)","(173.5798998844344, 23.175347709691632)","(7.313064751913771, 1.700183274435393)"
4,5,"(0.36, 0.2170509412813294)","(0.9, 0.12472191289246473)","(0.58, 0.1735255344642716)","(0.605, 0.11948965552623281)","(175.90298432279377, 25.031858419227678)","(8.268961081188172, 3.3674707567394018)"
