,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.1, 0.10540925533894598)","(0.71, 0.2806737924669451)","(0.25, 0.10540925533894599)","(0.3275, 0.10636023693091325)","(0.27158745103515686, 0.026150619514546086)","(8.378967667836696, 2.117776002077577)"
1,2,"(0.16, 0.2065591117977289)","(0.93, 0.12516655570345725)","(0.365, 0.11796892246124259)","(0.455, 0.09846036991827953)","(0.5064731476129964, 0.052522108888385564)","(7.566740499902517, 2.0369239915398927)"
2,3,"(0.26, 0.1646545204697129)","(0.91, 0.0994428926011753)","(0.44, 0.1728840330651992)","(0.5125, 0.11740835669671143)","(0.7406948348507285, 0.07835462433314487)","(8.467248810571618, 2.149991580157212)"
3,4,"(0.28, 0.15491933384829668)","(0.88, 0.18737959096740261)","(0.62, 0.07888106377466153)","(0.6, 0.07637626158259732)","(0.9764466252410784, 0.10440768009580235)","(7.406900669378229, 1.3964494295053649)"
4,5,"(0.41000000000000003, 0.264365067451978)","(0.93, 0.09486832980505139)","(0.605, 0.14424131015612535)","(0.6375, 0.10817295821455974)","(1.2096667983802036, 0.129701594987177)","(7.348684970289469, 1.0840243292632077)"
