,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.05, 0.07071067811865477)","(0.85, 0.13540064007726602)","(0.31, 0.12427567921538167)","(0.38, 0.0752772652709081)","(0.26332427507732065, 0.03769832426020198)","(15.452924385969528, 4.524575645392624)"
1,2,"(0.18, 0.214993539954628)","(0.9, 0.13333333333333333)","(0.52, 0.13581032524975575)","(0.53, 0.059860949986893223)","(0.48587988237850366, 0.05607018556241183)","(13.958281534491107, 5.444331493839617)"
2,3,"(0.18, 0.23475755815545343)","(0.89, 0.14491376746189438)","(0.46, 0.22459840703897355)","(0.4975, 0.17656050269273452)","(0.7127372243441641, 0.0830378855144279)","(14.393827418750153, 7.5477906522490725)"
3,4,"(0.41000000000000003, 0.26012817353502227)","(0.9, 0.13333333333333333)","(0.565, 0.16338434577536626)","(0.61, 0.13239251405490335)","(0.935938369249925, 0.10848778320523345)","(14.286217088997365, 6.485769769975751)"
4,5,"(0.37, 0.2907843798341918)","(0.98, 0.06324555320336757)","(0.615, 0.1248332220738267)","(0.645, 0.1268200825316453)","(1.1596008757129312, 0.1357574031418728)","(14.150935590383597, 5.133787376463702)"
