,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.3, 0.23570226039551587)","(0.85, 0.1649915822768611)","(0.535, 0.20145305491189092)","(0.555, 0.09413347497628625)","(17.08381526111625, 1.1682016040136929)","(15.008161969296633, 4.784558399548834)"
1,2,"(0.59, 0.25582111805799856)","(0.99, 0.031622776601683784)","(0.595, 0.132182533725989)","(0.6925, 0.09357854692419863)","(20.978879631496966, 0.48928530187544217)","(15.359761076117866, 6.58874535609235)"
2,3,"(0.87, 0.11595018087284058)","(0.97, 0.04830458915396478)","(0.795, 0.10394977419675118)","(0.8575, 0.04417452760232859)","(24.343853280111215, 0.9832788763933085)","(14.491874486440793, 5.979200275448123)"
3,4,"(0.79, 0.1728840330651992)","(0.95, 0.08498365855987973)","(0.785, 0.12030054955079059)","(0.8275, 0.06713378020374278)","(28.949657419952565, 1.297701533649615)","(13.951651565474458, 5.248186569156277)"
4,5,"(0.83, 0.12516655570345728)","(0.92, 0.10327955589886445)","(0.865, 0.09442810316143528)","(0.87, 0.030731814857642988)","(32.37967154914513, 1.982308589834514)","(14.723379145935178, 6.277355530325945)"
