,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.06, 0.09660917830792959)","(0.9, 0.10540925533894598)","(0.405, 0.18476712069220783)","(0.4425, 0.10675126853266584)","(17.08381526111625, 1.1682016040136929)","(15.008161969296633, 4.784558399548834)"
1,2,"(0.45, 0.3407508050043479)","(0.93, 0.13374935098492585)","(0.54, 0.1505545305418162)","(0.615, 0.14586904324694044)","(20.978879631496966, 0.48928530187544217)","(15.359761076117866, 6.58874535609235)"
2,3,"(0.67, 0.2406010991015812)","(0.98, 0.04216370213557838)","(0.66, 0.0936897954837013)","(0.7425, 0.0745821694508815)","(24.343853280111215, 0.9832788763933085)","(14.491874486440793, 5.979200275448123)"
3,4,"(0.65, 0.23213980461973532)","(0.97, 0.06749485577105527)","(0.715, 0.12258783698955529)","(0.7625, 0.0959238702768445)","(28.949657419952565, 1.297701533649615)","(13.951651565474458, 5.248186569156277)"
4,5,"(0.6900000000000001, 0.21317702607092642)","(0.99, 0.031622776601683784)","(0.795, 0.132182533725989)","(0.8175, 0.06876893678592587)","(32.37967154914513, 1.982308589834514)","(14.723379145935178, 6.277355530325945)"
