,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.31, 0.29230881691191674)","(0.73, 0.22135943621178655)","(0.4, 0.09718253158075503)","(0.46, 0.12427567921538166)","(13.502682668482885, 0.36129045503529666)","(16.633837341982872, 6.259503583036631)"
1,2,"(0.45, 0.25495097567963926)","(0.87, 0.11595018087284058)","(0.585, 0.17958284996067972)","(0.6225, 0.08775755744600511)","(13.86908782487735, 0.22037912180186334)","(13.134526340430602, 3.799031553103145)"
2,3,"(0.48, 0.19321835661585918)","(0.9, 0.14907119849998599)","(0.615, 0.08181958472422383)","(0.6525, 0.07016844811673628)","(14.08878763220273, 0.33432605938662663)","(15.463428507279605, 4.757275101838439)"
3,4,"(0.62, 0.19321835661585918)","(0.89, 0.15238839267549947)","(0.72, 0.05868938953886338)","(0.7375, 0.04289845892077917)","(14.055315223452634, 0.35093048031831137)","(15.397870515007526, 5.317097742226604)"
4,5,"(0.68, 0.20976176963403032)","(0.9, 0.08164965809277258)","(0.785, 0.1248332220738267)","(0.7875, 0.08354140689901424)","(14.650879979599267, 0.4394229655099696)","(16.047461965796536, 5.698738288922873)"
