,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.11, 0.08755950357709132)","(0.89, 0.16633299933166198)","(0.445, 0.13426756040748553)","(0.4725, 0.0953429482330905)","(180.15092497656588, 34.60188942050144)","(15.226251094695181, 5.37514382432724)"
1,2,"(0.35, 0.20138409955990952)","(0.9, 0.10540925533894598)","(0.55, 0.08819171036881968)","(0.5875, 0.05803495115493384)","(180.75875434591435, 34.81437700427314)","(17.758552730618977, 7.0073098622961165)"
2,3,"(0.5, 0.16996731711975946)","(0.89, 0.11005049346146119)","(0.59, 0.10488088481701514)","(0.6425, 0.06566962768281848)","(180.25042442018167, 34.731042131154105)","(14.340231846389361, 6.373158591244174)"
3,4,"(0.45, 0.2068278940998476)","(0.93, 0.10593499054713804)","(0.72, 0.10327955589886445)","(0.705, 0.0724568837309472)","(181.07088187094777, 35.632372055381154)","(12.724077467271126, 3.7716398580079984)"
4,5,"(0.58, 0.1398411797560202)","(0.93, 0.08232726023485644)","(0.72, 0.09486832980505139)","(0.7375, 0.07192781875680027)","(182.76892069985624, 36.32107115648165)","(15.438245923141949, 4.264004931228238)"
