,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.13, 0.1946506842754191)","(0.78, 0.20976176963403032)","(0.225, 0.07905694150420947)","(0.34, 0.052967495273569004)","(13.502682668482885, 0.36129045503529666)","(16.633837341982872, 6.259503583036631)"
1,2,"(0.26, 0.2270584848790187)","(0.89, 0.1728840330651992)","(0.415, 0.18863545089227884)","(0.495, 0.11291589790636214)","(13.86908782487735, 0.22037912180186334)","(13.134526340430602, 3.799031553103145)"
2,3,"(0.25, 0.1649915822768611)","(0.91, 0.13703203194062977)","(0.445, 0.10916348595875211)","(0.5125, 0.058034951154933824)","(14.08878763220273, 0.33432605938662663)","(15.463428507279605, 4.757275101838439)"
3,4,"(0.29, 0.28848262031225075)","(0.95, 0.09718253158075502)","(0.5, 0.11785113019775792)","(0.5599999999999999, 0.08349983366583565)","(14.055315223452634, 0.35093048031831137)","(15.397870515007526, 5.317097742226604)"
4,5,"(0.3, 0.2581988897471611)","(0.88, 0.14757295747452437)","(0.535, 0.13954290459289653)","(0.5625, 0.08599903100229288)","(14.650879979599267, 0.4394229655099696)","(16.047461965796536, 5.698738288922873)"
