,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.21, 0.26853512081497105)","(0.56, 0.2503331114069145)","(0.215, 0.10814085465005557)","(0.3, 0.08079466429027214)","(0.03561628758907318, 0.0033601760415214676)","(11.9921528512612, 4.015726171314995)"
1,2,"(0.5, 0.2581988897471611)","(0.65, 0.22730302828309762)","(0.34500000000000003, 0.13006408676751116)","(0.46, 0.12758439472669758)","(0.042986251134425404, 0.0018028833420234427)","(12.456144483480603, 4.058163895733788)"
2,3,"(0.4, 0.27080128015453203)","(0.76, 0.16465452046971293)","(0.39, 0.1559914527573012)","(0.485, 0.06790516262487788)","(0.05313808051869273, 0.001580034272184363)","(12.530173233919777, 4.407160703846693)"
3,4,"(0.41000000000000003, 0.2806737924669451)","(0.78, 0.16865480854231357)","(0.435, 0.09143911149563469)","(0.515, 0.10619688214715994)","(0.06316499439999461, 0.0022193378124992077)","(13.716083896439523, 6.865282512828063)"
4,5,"(0.34, 0.2270584848790187)","(0.79, 0.09944289260117536)","(0.48500000000000004, 0.1375378735718517)","(0.525, 0.06666666666666667)","(0.07162558427080512, 0.0018891899100570608)","(13.363410898856818, 3.1131172891340912)"
