,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.26666666666666666, 0.028867513459481284)","(0.38333333333333336, 0.014433756729740658)","(451.0543180839547, 0.42036250406300985)","(6.355549259344116, 1.6980903903291462)"
1,2,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.5166666666666666, 0.07637626158259732)","(0.5, 0.025000000000000022)","(450.96698962322745, 0.05453068694681007)","(5.3791673919962095, 0.005534316537069122)"
2,3,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.5833333333333334, 0.05773502691896257)","(0.5333333333333333, 0.014433756729740658)","(449.93880807596724, 0.06831729390400558)","(5.370583407677866, 0.005567382188318129)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.75, 0.0)","(0.625, 0.0)","(449.04780899444205, 0.5662809532679829)","(5.365468188324788, 0.0015000531246093529)"
4,5,"(0.0, 0.0)","(0.9333333333333333, 0.11547005383792514)","(0.7666666666666666, 0.07637626158259735)","(0.6166666666666667, 0.014433756729740658)","(449.3555319469112, 0.9609971441421298)","(5.372107038002771, 0.006158409545380293)"
