,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.43333333333333335, 0.10408329997330666)","(0.4583333333333333, 0.03818813079129867)","(18.127467519487254, 0.5978756873353244)","(6.431918940991939, 1.8029841000182603)"
1,2,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.6333333333333333, 0.07637626158259729)","(0.5583333333333333, 0.03818813079129864)","(18.846298963413574, 0.3737324939144022)","(5.397483722985878, 0.036877833253727454)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.6666666666666666, 0.1040832999733066)","(0.5833333333333334, 0.0520416499866533)","(18.6527028431107, 0.5431059196822271)","(5.37618408765411, 0.0047435692159102675)"
3,4,"(0.0, 0.0)","(0.9666666666666667, 0.05773502691896257)","(0.6833333333333333, 0.12583057392117916)","(0.5833333333333334, 0.07637626158259735)","(19.76952585723484, 1.109935939151838)","(5.382655141681123, 0.006600221202728964)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.6666666666666666, 0.02886751345948125)","(0.5833333333333333, 0.014433756729740658)","(20.23728276824113, 1.2548112594591097)","(5.384808054019231, 0.003993178934546543)"
