,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.013333333333333334, 0.035186577527449844)","(0.7266666666666667, 0.1334523278535216)","(0.0, 0.0)","(0.17333333333333334, 0.1869555587629877)","(0.12000000000000001, 0.101418510567422)","(0.20666666666666667, 0.055891050480461744)","(21.203035201318563, 1.4132628859112482)","(1.366143364086747, 0.6185634941541323)"
1,2,"(0.1, 0.14142135623730953)","(0.8133333333333334, 0.14074631010979938)","(0.0, 0.0)","(0.5333333333333333, 0.3221948537911861)","(0.26, 0.16388149028228557)","(0.3413333333333333, 0.11770827538978768)","(32.52754420333852, 1.769754070224696)","(1.2251615790029367, 0.4549780136725976)"
2,3,"(0.2866666666666667, 0.24162150645369376)","(0.9133333333333333, 0.10600988273786194)","(0.006666666666666667, 0.025819888974716113)","(0.78, 0.1820517979665599)","(0.35333333333333333, 0.14074631010979935)","(0.468, 0.09615463735938214)","(42.62522913329303, 2.7654890029806762)","(1.296722809225321, 0.6507357875242673)"
3,4,"(0.52, 0.21778101714468007)","(0.9400000000000001, 0.09102589898327995)","(0.02666666666666667, 0.04577377082170635)","(0.8133333333333334, 0.2263583337058639)","(0.5133333333333333, 0.17674302033770736)","(0.5626666666666666, 0.10872420328957293)","(53.12718543944259, 3.640142514302232)","(1.1032022532696526, 0.6152790581293022)"
4,5,"(0.62, 0.290811671999988)","(0.9666666666666667, 0.06172133998483675)","(0.013333333333333334, 0.035186577527449844)","(0.9133333333333333, 0.14074631010979938)","(0.6333333333333333, 0.1588650220724979)","(0.6293333333333333, 0.09794070120425397)","(63.3716530509914, 4.135221422801503)","(0.9719903858378529, 0.4188834884875283)"
