,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.7533333333333333, 0.1846489590960049)","(0.0, 0.0)","(0.05333333333333334, 0.07432233529572066)","(0.10666666666666667, 0.10327955589886445)","(0.18266666666666667, 0.05548058433447901)","(0.3267586666469773, 0.04372002048833354)","(0.8408431842923164, 0.43518079691263795)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(0.78, 0.10823255385643324)","(0.0, 0.0)","(0.16, 0.145405835999994)","(0.19333333333333333, 0.1486446705914413)","(0.228, 0.05544624166060053)","(0.595228374749422, 0.05062050258412073)","(0.8577995292221506, 0.39891872404655215)"
2,3,"(0.06666666666666667, 0.0723746864455746)","(0.8466666666666667, 0.17265434778633237)","(0.0, 0.0)","(0.37333333333333335, 0.25203930154602777)","(0.21333333333333335, 0.14074631010979935)","(0.3, 0.10169983846032964)","(0.8688068008671205, 0.0902656548383035)","(0.8096503660703699, 0.3727247747082367)"
3,4,"(0.14666666666666667, 0.15522640914238175)","(0.9133333333333333, 0.11872336794093274)","(0.02, 0.041403933560541256)","(0.5133333333333333, 0.32921262488086994)","(0.35333333333333333, 0.21995670569671746)","(0.38933333333333336, 0.13002563849743892)","(1.1165903695548574, 0.13413972006550687)","(0.7974618813643853, 0.40817832923505204)"
4,5,"(0.3, 0.2563479777846623)","(0.9, 0.11338934190276816)","(0.02, 0.056061191058138816)","(0.5866666666666667, 0.28999178970315365)","(0.46, 0.22928460168844433)","(0.45333333333333337, 0.14375905768565217)","(1.3801682978868484, 0.1624996024694714)","(0.7502582026024659, 0.29397152812454014)"
