,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.98, 0.04216370213557838)","(0.235, 0.12030054955079059)","(0.3625, 0.061520096084305836)","(13.245206427853555, 0.3077298278591856)","(0.9076505320612341, 0.45652009477579497)"
1,2,"(0.0, 0.0)","(0.99, 0.031622776601683784)","(0.455, 0.15536694915228558)","(0.475, 0.08079466429027214)","(13.513979419600219, 0.2595280863133777)","(0.8250141337979585, 0.4404623839137191)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.615, 0.15643600040343086)","(0.5575, 0.07821800020171542)","(13.757146172551439, 0.25502513205428906)","(0.8182117079850286, 0.41545112561190417)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.7, 0.13743685418725535)","(0.6, 0.06871842709362767)","(13.864854569081217, 0.33610710651291215)","(0.8201072096358984, 0.45761165419158223)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.7949999999999999, 0.10124228365658294)","(0.6475, 0.05062114182829148)","(14.180924590304494, 0.41748275379797367)","(0.7683733588084578, 0.3438396511606951)"
