,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.58, 0.19888578520235065)","(0.055, 0.04972144630058766)","(0.1725, 0.0582737791234903)","(0.028406054619699715, 0.0019354744390852419)","(0.9102626276668161, 0.5528951787653013)"
1,2,"(0.0, 0.0)","(0.67, 0.1636391694484477)","(0.19, 0.09368979548370131)","(0.2625, 0.07569125885243728)","(0.03727246937341988, 0.0030279281741214382)","(0.9633598429616541, 0.44266594953694144)"
2,3,"(0.0, 0.0)","(0.71, 0.19119507199599983)","(0.3, 0.12472191289246473)","(0.3275, 0.09238356034610391)","(0.044191769463941453, 0.0018762962611798926)","(1.0585985217709095, 0.5065806766895589)"
3,4,"(0.01, 0.0316227766016838)","(0.75, 0.14337208778404378)","(0.37, 0.15846485765339619)","(0.375, 0.09574271077563382)","(0.05428221058100462, 0.002042144661529645)","(1.0149885518942028, 0.481792934812369)"
4,5,"(0.0, 0.0)","(0.77, 0.1766981104093143)","(0.41500000000000004, 0.12703892666773006)","(0.39999999999999997, 0.09428090415820634)","(0.06352972872555256, 0.003563751448403825)","(1.0501004236284643, 0.5213847493403652)"
