,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.32, 0.09189365834726816)","(0.41000000000000003, 0.04594682917363407)","(98.93777956712293, 5.681191022620915)","(0.8407386113074609, 0.45773388699891276)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.57, 0.09486832980505139)","(0.535, 0.04743416490252569)","(97.36302570764674, 5.54652557153936)","(0.8052914420026355, 0.3063465422674823)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.7, 0.09128709291752768)","(0.6, 0.04564354645876384)","(80.76034294506535, 4.768100667464833)","(0.70029939400265, 0.18440894181019662)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.785, 0.08514693182963202)","(0.6425, 0.042573465914816006)","(75.52277605190757, 6.948849031306416)","(0.9053183152049314, 0.311999522079423)"
4,5,"(0.0, 0.0)","(1.0, 0.0)","(0.8200000000000001, 0.09189365834726813)","(0.66, 0.045946829173634074)","(73.72876247887616, 5.433141418424116)","(0.7157889235124457, 0.2607445551092546)"
