,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.56, 0.21705094128132943)","(0.05, 0.04714045207910317)","(0.165, 0.06146362971528592)","(0.028406054619699715, 0.0019354744390852419)","(0.9102626276668161, 0.5528951787653013)"
1,2,"(0.0, 0.0)","(0.63, 0.17669811040931427)","(0.17, 0.09486832980505137)","(0.2425, 0.07910084983389525)","(0.03727246937341988, 0.0030279281741214382)","(0.9633598429616541, 0.44266594953694144)"
2,3,"(0.0, 0.0)","(0.73, 0.17029386365926402)","(0.255, 0.11890705987824646)","(0.31, 0.08595864638818418)","(0.044191769463941453, 0.0018762962611798926)","(1.0585985217709095, 0.5065806766895589)"
3,4,"(0.0, 0.0)","(0.69, 0.15238839267549947)","(0.34, 0.13498971154211056)","(0.3425, 0.08169217288768313)","(0.05428221058100462, 0.002042144661529645)","(1.0149885518942028, 0.481792934812369)"
4,5,"(0.0, 0.0)","(0.77, 0.1636391694484477)","(0.405, 0.12349089035228471)","(0.395, 0.08881941729649484)","(0.06352972872555256, 0.003563751448403825)","(1.0501004236284643, 0.5213847493403652)"
