,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(1.0, 0.0)","(0.36, 0.09102589898327997)","(0.43, 0.045512949491639976)","(143.3344606386808, 16.6731864150181)","(1.025736879153798, 0.43021591995366537)"
1,2,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.6933333333333334, 0.10327955589886445)","(0.5983333333333334, 0.053840593642803795)","(135.20669591274734, 20.081497156885273)","(0.8681714639688531, 0.26567907165348204)"
2,3,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.8166666666666667, 0.07480132415430957)","(0.66, 0.03872983346207416)","(148.27794593333576, 18.946292327893296)","(0.9705467316942911, 0.350147703772442)"
3,4,"(0.03333333333333333, 0.08164965809277261)","(1.0, 0.0)","(0.8933333333333333, 0.04577377082170634)","(0.705, 0.027058138464108292)","(153.67353186594943, 26.61956856868925)","(1.0874318092751005, 0.4039908633505389)"
4,5,"(0.07333333333333333, 0.08837151016885368)","(1.0, 0.0)","(0.9233333333333333, 0.049521520093601244)","(0.73, 0.028660575211055566)","(153.59331585715213, 21.852049958287594)","(0.9102040693474313, 0.27700202282947634)"
