,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.96, 0.06992058987801009)","(0.325, 0.12304019216861169)","(0.40249999999999997, 0.05706964556087978)","(14.999592099385335, 1.6153174994029014)","(1.0252261167392134, 0.5500140425741603)"
1,2,"(0.01, 0.0316227766016838)","(0.98, 0.04216370213557838)","(0.535, 0.12703892666773003)","(0.515, 0.06992058987801011)","(22.106878469651566, 1.401323763482444)","(0.9289054493419826, 0.4448400103792206)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.695, 0.09846036991827951)","(0.5975, 0.04923018495913978)","(29.792996031185613, 2.0731250700924075)","(0.9548464640043676, 0.4757436782886733)"
3,4,"(0.030000000000000002, 0.0674948557710553)","(1.0, 0.0)","(0.8250000000000001, 0.0754615428178118)","(0.67, 0.046844897741850654)","(37.57958509689197, 2.6872651011927453)","(0.8850699414964766, 0.4198358758684261)"
4,5,"(0.02, 0.04216370213557839)","(0.99, 0.031622776601683784)","(0.84, 0.10749676997731397)","(0.6725, 0.05706964556087977)","(45.11553880884312, 3.3179229651885773)","(0.7862412256654352, 0.4012109294863006)"
