,budget,high_margin,low_margin,other,total,time,time_defense
0,1,"(0.006666666666666667, 0.025819888974716113)","(0.9866666666666667, 0.03518657752744983)","(0.36333333333333334, 0.1093269452256897)","(0.43, 0.06065122775815366)","(143.3344606386808, 16.6731864150181)","(1.025736879153798, 0.43021591995366537)"
1,2,"(0.02, 0.056061191058138816)","(0.9933333333333333, 0.025819888974716106)","(0.6733333333333333, 0.08632717389316617)","(0.59, 0.04097037257057139)","(135.20669591274734, 20.081497156885273)","(0.8681714639688531, 0.26567907165348204)"
2,3,"(0.013333333333333334, 0.035186577527449844)","(1.0, 0.0)","(0.79, 0.07837638128197258)","(0.6483333333333333, 0.0383436839028033)","(148.27794593333576, 18.946292327893296)","(0.9705467316942911, 0.350147703772442)"
3,4,"(0.04, 0.09102589898327995)","(1.0, 0.0)","(0.88, 0.05916079783099616)","(0.7, 0.03895968612369898)","(153.67353186594943, 26.61956856868925)","(1.0874318092751005, 0.4039908633505389)"
4,5,"(0.08, 0.09411239481143202)","(1.0, 0.0)","(0.8966666666666666, 0.058145957563293944)","(0.7183333333333333, 0.0333630819633804)","(153.59331585715213, 21.852049958287594)","(0.9102040693474313, 0.27700202282947634)"
