budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.6866666666666666, 0.16417180315870614)","(0.006666666666666667, 0.025819888974716113)","(0.05333333333333334, 0.0915475416434127)","(0.18, 0.1740279123753264)","(0.18533333333333335, 0.05780097214539199)","(27.059083774437507, 1.4919792608398694)","(28.827387118774155, 8.265963296251376)"
2,"(0.0, 0.0)","(0.8066666666666666, 0.14375905768565217)","(0.03333333333333333, 0.048795003647426664)","(0.32666666666666666, 0.2604026186687142)","(0.33333333333333337, 0.198805959477601)","(0.3, 0.08717797887081348)","(32.542489260714504, 0.8329969009171005)","(27.567541287404797, 7.482731393660179)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.78, 0.13732131246511906)","(0.08, 0.09411239481143202)","(0.38, 0.30752467961356955)","(0.37333333333333335, 0.198086080374405)","(0.324, 0.09948438499152948)","(40.472077530963965, 1.8160055653824525)","(89.948013773902, 33.53896398329768)"
4,"(0.04, 0.07367883976130073)","(0.8133333333333334, 0.16846647257229666)","(0.08666666666666667, 0.11254628677422755)","(0.38, 0.2908116719999879)","(0.44, 0.23844735867092942)","(0.35200000000000004, 0.10817974460525012)","(47.52102683971946, 1.6362136051506901)","(105.61970286974683, 5.505832901605852)"
5,"(0.04666666666666667, 0.0833809387832792)","(0.8066666666666666, 0.2016597794967223)","(0.1, 0.09258200997725516)","(0.4666666666666667, 0.3244042158143067)","(0.58, 0.1820517979665599)","(0.4, 0.12603854285778732)","(53.96891314197953, 2.6807446839964206)","(89.15576694992681, 33.47130185547963)"
