budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02, 0.056061191058138816)","(0.7466666666666667, 0.13557637102737477)","(0.0, 0.0)","(0.3666666666666667, 0.2894987457822984)","(0.2, 0.12535663410560174)","(0.26666666666666666, 0.06531972647421809)","(0.28783141473929086, 0.1975336961602906)","(24.443643582984805, 6.076420347533942)"
2,"(0.02666666666666667, 0.05936168397046637)","(0.7533333333333333, 0.13557637102737477)","(0.0, 0.0)","(0.32666666666666666, 0.2491891612715892)","(0.29333333333333333, 0.1667618775665584)","(0.28, 0.08880154438811459)","(0.30248704353968303, 0.095801621357577)","(23.471554520477852, 6.108519807144883)"
3,"(0.04, 0.06324555320336758)","(0.76, 0.16818357317441643)","(0.006666666666666667, 0.025819888974716113)","(0.2, 0.223606797749979)","(0.3333333333333333, 0.13451854182690984)","(0.268, 0.07002040518918141)","(0.5047180729607741, 0.13593486670633267)","(51.87782456340889, 33.70403796226778)"
4,"(0.07333333333333333, 0.07037315505489969)","(0.8, 0.14638501094227999)","(0.013333333333333334, 0.035186577527449844)","(0.16666666666666669, 0.13451854182690984)","(0.41333333333333333, 0.14074631010979935)","(0.29333333333333333, 0.051639777949432225)","(0.5550107040752967, 0.0909502106117251)","(89.44343678268294, 5.053361026700831)"
5,"(0.13333333333333333, 0.12909944487358055)","(0.8066666666666666, 0.13870146083619755)","(0.013333333333333334, 0.035186577527449844)","(0.2733333333333333, 0.23135213317324205)","(0.44666666666666666, 0.1302013093343571)","(0.33466666666666667, 0.06696125389962111)","(0.692673243706425, 0.10033767452049455)","(89.9367713689804, 5.234769071463811)"
