budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.6533333333333333, 0.1505545305418162)","(0.02, 0.056061191058138816)","(0.04, 0.09102589898327995)","(0.23333333333333334, 0.15886502207249786)","(0.18933333333333333, 0.06088240030309799)","(9.590763352749248, 1.3015819107549766)","(27.709809572311737, 7.189735153567057)"
2,"(0.0, 0.0)","(0.84, 0.09856107606091624)","(0.04, 0.06324555320336758)","(0.24, 0.20283702113484398)","(0.3466666666666667, 0.19591057240729093)","(0.29333333333333333, 0.07508725083591247)","(11.442833210465809, 0.5545364439932194)","(27.02256917996953, 7.794769826830206)"
3,"(0.006666666666666667, 0.025819888974716113)","(0.7866666666666667, 0.12459458063579462)","(0.060000000000000005, 0.0632455532033676)","(0.16, 0.1919821420266553)","(0.38666666666666666, 0.15976172734359603)","(0.28, 0.06590035768383312)","(14.129937329205374, 0.7386121321079658)","(88.8497215837861, 33.566453602799264)"
4,"(0.02, 0.041403933560541256)","(0.8, 0.10000000000000002)","(0.11333333333333334, 0.12459458063579461)","(0.3, 0.27255405754769874)","(0.43333333333333335, 0.14474937289114917)","(0.33333333333333337, 0.08372289895556538)","(15.950087484841545, 1.228039793891808)","(101.27192199900746, 5.6832880563093315)"
5,"(0.02666666666666667, 0.05936168397046637)","(0.84, 0.12421180068162377)","(0.12666666666666668, 0.13870146083619753)","(0.39333333333333337, 0.2865226659362887)","(0.48, 0.19346465162548798)","(0.37333333333333335, 0.09401114422288051)","(18.236766504806777, 0.737913944895637)","(102.51546882980814, 5.698921566495795)"
