budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02, 0.056061191058138816)","(0.7466666666666667, 0.14074631010979938)","(0.0, 0.0)","(0.3666666666666667, 0.2894987457822984)","(0.20666666666666667, 0.13345232785352157)","(0.268, 0.06752777206453653)","(0.28783141473929086, 0.1975336961602906)","(24.443643582984805, 6.076420347533942)"
2,"(0.02666666666666667, 0.05936168397046637)","(0.7733333333333333, 0.14375905768565217)","(0.0, 0.0)","(0.3333333333333333, 0.24397501823713327)","(0.29333333333333333, 0.1667618775665584)","(0.2853333333333333, 0.08959166627910582)","(0.30248704353968303, 0.095801621357577)","(23.471554520477852, 6.108519807144883)"
3,"(0.04666666666666667, 0.07432233529572066)","(0.7533333333333333, 0.16417180315870614)","(0.006666666666666667, 0.025819888974716113)","(0.2, 0.223606797749979)","(0.3466666666666667, 0.13557637102737474)","(0.27066666666666667, 0.06922702472575976)","(0.5047180729607741, 0.13593486670633267)","(51.87782456340889, 33.70403796226778)"
4,"(0.08, 0.07745966692414834)","(0.8, 0.14638501094227999)","(0.013333333333333334, 0.035186577527449844)","(0.16666666666666669, 0.13451854182690984)","(0.41333333333333333, 0.14074631010979935)","(0.2946666666666667, 0.04983783225431784)","(0.5550107040752967, 0.0909502106117251)","(89.44343678268294, 5.053361026700831)"
5,"(0.14, 0.12421180068162375)","(0.8, 0.14638501094227999)","(0.013333333333333334, 0.035186577527449844)","(0.2733333333333333, 0.23135213317324205)","(0.44666666666666666, 0.1302013093343571)","(0.33466666666666667, 0.06696125389962111)","(0.692673243706425, 0.10033767452049455)","(89.9367713689804, 5.234769071463811)"
