,budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
0,1,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.03333333333333333, 0.048795003647426664)","(0.05333333333333334, 0.0915475416434127)","(0.2733333333333333, 0.14375905768565217)","(0.27066666666666667, 0.03769552202785341)","(0.3772429300782581, 0.03856565671669657)","(3.405750333145261, 2.155680870904342)"
1,2,"(0.0, 0.0)","(1.0, 0.0)","(0.1, 0.10690449676496977)","(0.6, 0.2138089935299395)","(0.5933333333333334, 0.20862360730226465)","(0.45866666666666667, 0.07150091574505149)","(0.6929325141012669, 0.0672763959534967)","(3.4817762079648675, 2.6241566980142763)"
2,3,"(0.0, 0.0)","(1.0, 0.0)","(0.16666666666666669, 0.12909944487358058)","(0.8266666666666667, 0.198086080374405)","(0.7133333333333334, 0.13557637102737477)","(0.5413333333333333, 0.05629852404391974)","(1.0324847005307674, 0.10933215761055626)","(3.6657364487958453, 2.7741883214422125)"
3,4,"(0.0, 0.0)","(1.0, 0.0)","(0.18666666666666668, 0.14573295865416044)","(0.9466666666666667, 0.11254628677422755)","(0.8866666666666667, 0.12459458063579461)","(0.604, 0.047328638264796934)","(1.3647851125647625, 0.12529244971617665)","(3.579502878089746, 2.8960340189170095)"
4,5,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.24, 0.1804755622554715)","(0.9866666666666667, 0.05163977794943221)","(0.9266666666666666, 0.079880863671798)","(0.632, 0.04768947173418589)","(1.68460030083855, 0.18382129423118038)","(3.6665528441158433, 2.9224067538614906)"
