budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.9533333333333334, 0.10600988273786195)","(0.03333333333333333, 0.06172133998483677)","(0.07333333333333333, 0.07988086367179803)","(0.31333333333333335, 0.14573295865416044)","(0.27466666666666667, 0.04748934717637309)","(8.569726612294714, 2.5106567146966943)","(2.412160914748286, 1.6926743150382317)"
2,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.1, 0.08451542547285167)","(0.8866666666666667, 0.09154754164341268)","(0.52, 0.12071217242444346)","(0.5, 0.037796447300922735)","(10.392421463116383, 0.10394659449299774)","(2.091753629750262, 1.5122624049175606)"
3,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.12000000000000001, 0.10823255385643321)","(0.9533333333333334, 0.06399404734221843)","(0.7533333333333333, 0.12459458063579462)","(0.5640000000000001, 0.04484895284651104)","(12.943530888529494, 0.2918265237930379)","(2.0476170729845764, 1.507884771751988)"
4,"(0.0, 0.0)","(1.0, 0.0)","(0.13333333333333333, 0.12344267996967352)","(0.9733333333333334, 0.05936168397046636)","(0.78, 0.10823255385643323)","(0.5773333333333334, 0.033693294514459314)","(15.372187475658333, 0.3153178580398264)","(2.0514858668359617, 1.518993953295043)"
5,"(0.006666666666666667, 0.025819888974716113)","(1.0, 0.0)","(0.19333333333333333, 0.13345232785352157)","(0.9933333333333333, 0.025819888974716106)","(0.88, 0.11464230084422217)","(0.6146666666666667, 0.03335237551331171)","(18.062990545031305, 0.3305089513937239)","(2.10292048715055, 1.5172669573252648)"
