budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.0, 0.0)","(0.9666666666666667, 0.06172133998483675)","(0.07333333333333333, 0.07988086367179803)","(0.03333333333333333, 0.048795003647426664)","(0.2733333333333333, 0.1533747356112131)","(0.2693333333333333, 0.038446004188930204)","(13.6060382200405, 3.201050527602029)","(2.0822402615100146, 1.4841993785466694)"
2,"(0.0, 0.0)","(0.96, 0.11212238211627762)","(0.1, 0.07559289460184546)","(0.5866666666666667, 0.27996598432836867)","(0.5066666666666666, 0.21201976547572388)","(0.4306666666666667, 0.10579404970214985)","(13.213330647038918, 0.3926906376189888)","(1.7170501358186205, 0.9001132101922038)"
3,"(0.0, 0.0)","(0.98, 0.056061191058138796)","(0.16666666666666669, 0.10465362369445672)","(0.9066666666666667, 0.10327955589886444)","(0.7066666666666667, 0.18309508328682542)","(0.5519999999999999, 0.06085110634045319)","(14.40683703913043, 2.880166062266449)","(1.8192718957240384, 1.3573027255246068)"
4,"(0.0, 0.0)","(0.9933333333333333, 0.025819888974716106)","(0.21333333333333335, 0.14074631010979935)","(0.9400000000000001, 0.10555973258234952)","(0.8266666666666667, 0.1334523278535216)","(0.5946666666666667, 0.052080523733742834)","(14.050485624062519, 0.4817809625471182)","(1.8421895387892921, 1.3671021980271127)"
5,"(0.006666666666666667, 0.025819888974716113)","(0.9866666666666667, 0.05163977794943221)","(0.25333333333333335, 0.13557637102737474)","(0.9666666666666667, 0.07237468644557457)","(0.7866666666666666, 0.15522640914238175)","(0.6, 0.05903993805649092)","(14.33162358365953, 0.8148762155726667)","(1.8560563533877332, 1.3555350711272551)"
