budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.10666666666666667, 0.15337473561121312)","(0.9066666666666667, 0.08837151016885368)","(0.15333333333333335, 0.17265434778633237)","(0.14666666666666667, 0.14573295865416044)","(0.3333333333333333, 0.18771812708978117)","(0.32933333333333337, 0.11132107146619168)","(8.054959266008034, 1.0024028733300536)","(2.8691105087365334, 0.807078298493587)"
2,"(0.3466666666666667, 0.26690465570704314)","(0.9466666666666667, 0.06399404734221843)","(0.13333333333333333, 0.13451854182690987)","(0.5, 0.20701966780270625)","(0.5666666666666667, 0.16761634196950517)","(0.49866666666666665, 0.12058587139856966)","(10.312554961272205, 0.2756624653703704)","(2.5163471211330033, 0.5342475189487795)"
3,"(0.4, 0.2751622897751175)","(0.9466666666666667, 0.0833809387832792)","(0.16, 0.15946338585572373)","(0.64, 0.16388149028228557)","(0.6066666666666667, 0.15796322658258458)","(0.5506666666666666, 0.10872420328957293)","(12.832606646049923, 0.3436362212757721)","(2.415827743860427, 0.4440502895512346)"
4,"(0.4866666666666667, 0.2325838302531758)","(0.98, 0.04140393356054124)","(0.18, 0.13732131246511903)","(0.66, 0.18822478962286407)","(0.6866666666666666, 0.15976172734359606)","(0.5986666666666667, 0.09927355184155595)","(15.301464426032423, 0.48296231593862515)","(2.699405783736923, 0.5762092392716681)"
5,"(0.52, 0.21778101714468007)","(0.98, 0.04140393356054124)","(0.19333333333333333, 0.1486446705914413)","(0.7866666666666666, 0.1846489590960049)","(0.76, 0.18822478962286407)","(0.648, 0.09733594256124359)","(17.846284939996742, 0.4125038324230683)","(2.6866673204737404, 0.703456530031093)"
