budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.4533333333333333, 0.38147583085145714)","(0.7133333333333334, 0.15055453054181622)","(0.08, 0.06761234037828133)","(0.6533333333333333, 0.451769009666708)","(0.26666666666666666, 0.15886502207249786)","(0.43333333333333335, 0.14054316401867775)","(0.07291578653578958, 0.016008143459359737)","(3.099447346680487, 1.9687122096905982)"
2,"(0.47333333333333333, 0.32616093018777154)","(0.8666666666666667, 0.1447493728911492)","(0.12000000000000001, 0.09411239481143202)","(0.56, 0.3180296482135858)","(0.43333333333333335, 0.24688535993934704)","(0.4906666666666667, 0.1530390550838327)","(0.124485169382145, 0.018341583286629968)","(2.5954666204129655, 0.7966003723919173)"
3,"(0.5933333333333334, 0.19444671200491873)","(0.8533333333333334, 0.09154754164341268)","(0.21333333333333335, 0.13020130933435714)","(0.64, 0.19928443419967784)","(0.4866666666666667, 0.17265434778633237)","(0.5573333333333333, 0.10552363761375029)","(0.1785939327130715, 0.029141038281206583)","(2.3221478107074898, 0.4906359820532083)"
4,"(0.5933333333333334, 0.14375905768565217)","(0.86, 0.11212238211627762)","(0.24666666666666667, 0.14074631010979935)","(0.72, 0.23360528369758374)","(0.6266666666666667, 0.13870146083619753)","(0.6093333333333334, 0.08843614860990034)","(0.24551970350245636, 0.03161151212830833)","(2.4854899434062343, 0.5284768376421014)"
5,"(0.66, 0.14040757000349274)","(0.8666666666666667, 0.12344267996967355)","(0.28, 0.15212776585113297)","(0.7066666666666667, 0.14864467059144132)","(0.6266666666666667, 0.16242214252050852)","(0.628, 0.08376838817324143)","(0.35461492991695803, 0.056225232930939555)","(2.553761684941128, 0.583009857396145)"
