budget,high_margin,low_margin,high_degree,low_degree,other,total,time,time_defense
1,"(0.02666666666666667, 0.04577377082170635)","(0.8933333333333333, 0.04577377082170633)","(0.02666666666666667, 0.05936168397046637)","(0.12666666666666668, 0.10327955589886445)","(0.3, 0.14638501094227999)","(0.27466666666666667, 0.03814758308514571)","(8.054959266008034, 1.0024028733300536)","(2.8691105087365334, 0.807078298493587)"
2,"(0.12, 0.13732131246511903)","(0.9733333333333334, 0.05936168397046636)","(0.06666666666666667, 0.08997354108424374)","(0.32666666666666666, 0.21201976547572385)","(0.48, 0.12649110640673517)","(0.3933333333333333, 0.07843711463574468)","(10.312554961272205, 0.2756624653703704)","(2.5163471211330033, 0.5342475189487795)"
3,"(0.18666666666666668, 0.13557637102737477)","(0.96, 0.0736788397613007)","(0.11333333333333334, 0.1302013093343571)","(0.47333333333333333, 0.198086080374405)","(0.5466666666666666, 0.15522640914238173)","(0.456, 0.0980378935485079)","(12.832606646049923, 0.3436362212757721)","(2.415827743860427, 0.4440502895512346)"
4,"(0.18666666666666668, 0.13020130933435714)","(0.9866666666666667, 0.03518657752744983)","(0.07333333333333333, 0.07037315505489969)","(0.48, 0.20071301473923978)","(0.6266666666666667, 0.17099150633319551)","(0.4706666666666667, 0.06670475102662335)","(15.301464426032423, 0.48296231593862515)","(2.699405783736923, 0.5762092392716681)"
5,"(0.26666666666666666, 0.17994708216848745)","(0.98, 0.04140393356054124)","(0.11333333333333334, 0.0915475416434127)","(0.58, 0.21111946516469904)","(0.6466666666666666, 0.17265434778633237)","(0.5173333333333333, 0.07995236677160317)","(17.846284939996742, 0.4125038324230683)","(2.6866673204737404, 0.703456530031093)"
